fw_id,school_district,school_name,sample_point_name,sample_date,Pb (µg/L),result,investigative_sample_number,comments,geo_school_name,address,lat,lon
122,SFUSD,Commodore Sloat ES,Commodore Sloat ES - Site B,4/11/17,< 1,initial,NA,NA,"Sloat, Commodore Sloat Elementary School","50 DARIEN WAY, SAN FRANCISCO, CA 94127",37.7312584,-122.4704819
123,SFUSD,Commodore Sloat ES,Commodore Sloat ES - Site C,4/11/17,< 1,initial,NA,NA,"Sloat, Commodore Sloat Elementary School","50 DARIEN WAY, SAN FRANCISCO, CA 94127",37.7312584,-122.4704819
124,SFUSD,Commodore Sloat ES,Commodore Sloat ES - Site D,4/13/17,< 1,initial,NA,NA,"Sloat, Commodore Sloat Elementary School","50 DARIEN WAY, SAN FRANCISCO, CA 94127",37.7312584,-122.4704819
125,SFUSD,Commodore Sloat ES,Commodore Sloat ES - Site E,4/11/17,1.4,initial,NA,NA,"Sloat, Commodore Sloat Elementary School","50 DARIEN WAY, SAN FRANCISCO, CA 94127",37.7312584,-122.4704819
126,SFUSD,Cooper (Sarah B) Children Center,Cooper (Sarah B) Children Center - Site A,NA,NA,NA,NA,NA,Cooper (Sarah B) Children Center,"940 FILBERT ST, SAN FRANCISCO, CA 94133",37.801011,-122.415092
127,SFUSD,Cooper (Sarah B) Children Center,Cooper (Sarah B) Children Center - Site B,NA,NA,NA,NA,NA,Cooper (Sarah B) Children Center,"940 FILBERT ST, SAN FRANCISCO, CA 94133",37.801011,-122.415092
128,SFUSD,Cooper (Sarah B) Children Center,Cooper (Sarah B) Children Center - Site C,NA,NA,NA,NA,NA,Cooper (Sarah B) Children Center,"940 FILBERT ST, SAN FRANCISCO, CA 94133",37.801011,-122.415092
129,SFUSD,Cooper (Sarah B) Children Center,Cooper (Sarah B) Children Center - Site D,NA,NA,NA,NA,NA,Cooper (Sarah B) Children Center,"940 FILBERT ST, SAN FRANCISCO, CA 94133",37.801011,-122.415092
130,SFUSD,Cooper (Sarah B) Children Center,Cooper (Sarah B) Children Center - Site E,NA,NA,NA,NA,NA,Cooper (Sarah B) Children Center,"940 FILBERT ST, SAN FRANCISCO, CA 94133",37.801011,-122.415092
131,SFUSD,Creative Arts Charter,Creative Arts Charter - Site A,12/13/17,< 1,initial,NA,NA,Creative Arts Charter School,"1601 TURK ST, SAN FRANCISCO, CA 94115",37.7798042,-122.4360733
132,SFUSD,Creative Arts Charter,Creative Arts Charter - Site B,12/13/17,< 1,initial,NA,NA,Creative Arts Charter School,"1601 TURK ST, SAN FRANCISCO, CA 94115",37.7798042,-122.4360733
133,SFUSD,Creative Arts Charter,Creative Arts Charter - Site C,12/13/17,1.4,initial,NA,NA,Creative Arts Charter School,"1601 TURK ST, SAN FRANCISCO, CA 94115",37.7798042,-122.4360733
134,SFUSD,Creative Arts Charter,Creative Arts Charter - Site D,12/13/17,1.5,initial,NA,NA,Creative Arts Charter School,"1601 TURK ST, SAN FRANCISCO, CA 94115",37.7798042,-122.4360733
135,SFUSD,Creative Arts Charter,Creative Arts Charter - Site E,12/13/17,< 1,initial,NA,NA,Creative Arts Charter School,"1601 TURK ST, SAN FRANCISCO, CA 94115",37.7798042,-122.4360733
136,SFUSD,D. Feinstein ES,D. Feinstein ES - Site A,9/27/17,< 1,initial,NA,NA,"Feinstein, Dianne Feinstein Elementary School","2550 25TH AVE, SAN FRANCISCO, CA 94116",37.7396851,-122.481369
137,SFUSD,D. Feinstein ES,D. Feinstein ES - Site B,9/27/17,< 1,initial,NA,NA,"Feinstein, Dianne Feinstein Elementary School","2550 25TH AVE, SAN FRANCISCO, CA 94116",37.7396851,-122.481369
138,SFUSD,D. Feinstein ES,D. Feinstein ES - Site C,9/27/17,< 1,initial,NA,NA,"Feinstein, Dianne Feinstein Elementary School","2550 25TH AVE, SAN FRANCISCO, CA 94116",37.7396851,-122.481369
139,SFUSD,D. Feinstein ES,D. Feinstein ES - Site D,9/27/17,< 1,initial,NA,NA,"Feinstein, Dianne Feinstein Elementary School","2550 25TH AVE, SAN FRANCISCO, CA 94116",37.7396851,-122.481369
140,SFUSD,D. Feinstein ES,D. Feinstein ES - Site E,9/27/17,< 1,initial,NA,NA,"Feinstein, Dianne Feinstein Elementary School","2550 25TH AVE, SAN FRANCISCO, CA 94116",37.7396851,-122.481369
141,SFUSD,Daniel Webster ES,Daniel Webster ES - Site A,9/20/17,< 1,initial,NA,NA,"Webster, Daniel Webster Elementary School","655 DE HARO ST, SAN FRANCISCO CA 94107",37.7620087,-122.4007721
142,SFUSD,Daniel Webster ES,Daniel Webster ES - Site B,9/20/17,< 1,initial,NA,NA,"Webster, Daniel Webster Elementary School","655 DE HARO ST, SAN FRANCISCO CA 94107",37.7620087,-122.4007721
143,SFUSD,Daniel Webster ES,Daniel Webster ES - Site C,9/20/17,< 1,initial,NA,NA,"Webster, Daniel Webster Elementary School","655 DE HARO ST, SAN FRANCISCO CA 94107",37.7620087,-122.4007721
144,SFUSD,Daniel Webster ES,Daniel Webster ES - Site D,9/20/17,< 1,initial,NA,NA,"Webster, Daniel Webster Elementary School","655 DE HARO ST, SAN FRANCISCO CA 94107",37.7620087,-122.4007721
145,SFUSD,Daniel Webster ES,Daniel Webster ES - Site E,9/20/17,4.14,initial,NA,NA,"Webster, Daniel Webster Elementary School","655 DE HARO ST, SAN FRANCISCO CA 94107",37.7620087,-122.4007721
146,SFUSD,Denman (James) Middle School,Denman (James) Middle School - Site A,12/19/17,< 1,initial,NA,NA,"Denman, James Denman Middle School / Leadership Charter High","241 ONEIDA AVE, SAN FRANCISCO, CA 94112",37.7213097,-122.4431839
147,SFUSD,Denman (James) Middle School,Denman (James) Middle School - Site B,12/19/17,< 1,initial,NA,NA,"Denman, James Denman Middle School / Leadership Charter High","241 ONEIDA AVE, SAN FRANCISCO, CA 94112",37.7213097,-122.4431839
148,SFUSD,Denman (James) Middle School,Denman (James) Middle School - Site C,12/19/17,< 1,initial,NA,NA,"Denman, James Denman Middle School / Leadership Charter High","241 ONEIDA AVE, SAN FRANCISCO, CA 94112",37.7213097,-122.4431839
149,SFUSD,Denman (James) Middle School,Denman (James) Middle School - Site D,12/19/17,< 1,initial,NA,NA,"Denman, James Denman Middle School / Leadership Charter High","241 ONEIDA AVE, SAN FRANCISCO, CA 94112",37.7213097,-122.4431839
150,SFUSD,Denman (James) Middle School,Denman (James) Middle School - Site E,12/19/17,< 1,initial,NA,NA,"Denman, James Denman Middle School / Leadership Charter High","241 ONEIDA AVE, SAN FRANCISCO, CA 94112",37.7213097,-122.4431839
151,SFUSD,Downtown HS,Downtown High School - Site A,12/5/17,43,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
151,SFUSD,Downtown HS,Downtown High School - Site A,12/12/17,36,repeat,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
152,SFUSD,Downtown HS,Downtown High School - Site B,12/5/17,< 1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
153,SFUSD,Downtown HS,Downtown High School - Site C,12/5/17,2.5,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
154,SFUSD,Downtown HS,Downtown High School - Site D,12/5/17,49,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
154,SFUSD,Downtown HS,Downtown High School - Site D,12/12/17,33,repeat,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
155,SFUSD,Downtown HS,Downtown High School - Site E,12/5/17,< 1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
156,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,2.3,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
157,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,2.5,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
158,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,2.5,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
159,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,2.3,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
160,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,3.6,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
161,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,3.7,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
162,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,2,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
163,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,5.4,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
164,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,35,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
164,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,27,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
165,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,42,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
165,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,13,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
165,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,2/2/18,21,confirmatory,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
166,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,< 1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
167,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,7.5,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
168,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,3.7,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
169,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,19,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
169,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,11,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
169,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,2/2/18,12,confirmatory,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,63,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,25,repeat,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,5.8,investigative,2,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,7.7,investigative,3,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,8.6,investigative,4,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,5.7,investigative,5,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,4.4,investigative,6,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,4.1,investigative,7,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,3.2,investigative,8,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,4.3,investigative,9,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
170,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,3.8,investigative,10,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
171,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,1.2,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
172,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,< 1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
173,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,< 1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
174,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,1.1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
175,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,< 1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
176,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
177,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,7.6,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
178,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,7.1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
179,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,6.1,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
180,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,5.5,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
181,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,5.7,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
182,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,6.2,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
183,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,11,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
184,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,12,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,99,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,18,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,18,investigative,2,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,5.2,investigative,3,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,2.6,investigative,4,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,2.4,investigative,5,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,2.2,investigative,6,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,3.1,investigative,7,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,2.1,investigative,8,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,3,investigative,9,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
185,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,2.8,investigative,10,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
186,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,8.9,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
187,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,11,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
188,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,9.7,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
189,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,16,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
189,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,2.2,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
189,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,2/2/18,3.8,confirmatory,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
190,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,8.3,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
191,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,16,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
191,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,6.5,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
191,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,2/2/18,6.5,confirmatory,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
192,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,8.3,initial,NA,NA,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
193,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,16,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
193,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,6.5,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
193,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,2/2/18,6.5,confirmatory,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
194,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,19,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
194,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,11,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
194,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,2/2/18,9.8,confirmatory,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
195,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,12/16/17,25,initial,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
195,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,1/26/18,6,repeat,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
195,SFUSD,Downtown HS,Downtown High School - SPECIAL SAMPLE,2/2/18,14,confirmatory,NA,Cl strip used for repeat sample,Downtown High School,"693 VERMONT ST, SAN FRANCISCO, CA 94107",37.7613983,-122.4037018
